uid,contractUid,number,dateSigned,type,title,amountValue,description,url
2019-050-13/і/206,050-13/і/206,7,2023-08-09,Додаткова угода,Додаткова угода № 7 до Інвестиційного договору № 050-13/і/206,null,Додатковою угодою внесено зміни до Додатку 1 до інвестиційного договору,null
2019-050-13/і/206,050-13/і/206,8,2024-02-08,Додаткова угода,Додаткова угода № 8 до Інвестиційного договору № 050-13/і/206,null,Додатковою угодою внесено зміни до Додатку 1 до інвестиційного договору,https://kyivcity.gov.ua/biznes_ta_litsenzuvannia/investoru/diyalnist_investitsiyno_komisi/teksti_investitsiynikh_dogovoriv_ta_dodatkovikh_ugod/dodatkovi_ugodi_lyutiy_2024/dodatkova_ugoda_vid_08022024__8_do_investitsiynogo_dogovru_vid_27112019__050-13_i_206/
2019-050-13/і/206,050-13/і/206,9,2024-08-01,Додаткова угода,Додаткова угода № 9 до Інвестиційного договору № 050-13/і/206,null,Додатковою угодою внесено зміни до Додатку 1 до інвестиційного договору та встановлено доплату у зв'язку зі збільшенням ТЕП,https://kyivcity.gov.ua/biznes_ta_litsenzuvannia/investoru/diyalnist_investitsiyno_komisi/teksti_investitsiynikh_dogovoriv_ta_dodatkovikh_ugod/dodatkovi_ugodi_cerpen_2024/dodatkova_ugoda_vid_01082024__9_do_investitsiynogo_dogovoru_vid__27112019_050-13_i_206/
2019-050-13/і/207,050-13/і/207,1,2020-02-13,Додаткова угода,Додаткова угода № 1 до Інвестиційного договору № 050-13/і/207,null,Додатковою угодою внесено зміни до Додатку 1 до інвестиційного договору,null
2019-050-13/і/207,050-13/і/207,2,2020-05-12,Додаткова угода,Додаткова угода № 2 до Інвестиційного договору № 050-13/і/207,null,Додатковою угодою замінено форму надання інформації (звіту) щодо стану реалізації інвестиційного проєкту,null
2019-050-13/і/207,050-13/і/207,3,2020-10-12,Додаткова угода,Додаткова угода № 3 до Інвестиційного договору № 050-13/і/207,null,Додатковою угодою внесено зміни до Додатку 1 до інвестиційного договору,null
2019-050-13/і/207,050-13/і/207,1,2023-02-27,Договір,Договір № 1 про прийняття прав та обов'язків відповідно до Інвестиційного договору № 050-13/і/207,null,Договором про прийняття прав та обов'язків набувач набув права та обов'язки інвестора,null
2019-050-13/і/207,050-13/і/207,4,2023-02-27,Додаткова угода,Додаткова угода № 4 до Інвестиційного договору № 050-13/і/207,null,Додатковою угодою замінено слова «Інвестор» на «Інвестор-Набувач»,null
2019-050-13/і/207,050-13/і/207,5,2023-02-27,Додаткова угода,Додаткова угода № 5 до Інвестиційного договору № 050-13/і/207,null,Додатковою угодою внесено зміни до Додатку 1 до інвестиційного договору,null
2019-050-13/і/207,050-13/і/207,6,2023-06-09,Додаткова угода,Додаткова угода № 6 до Інвестиційного договору № 050-13/і/207,null,Додатковою угодою визначено незастосування пені за несвоєчасне подання або неподання звіту до припинення або скасування воєнного стану та внесено зміни до Додатку 1 до інвестиційного договору,null
2019-050-13/і/207,050-13/і/207,7,2024-08-01,Додаткова угода,Додаткова угода № 7 до Інвестиційного договору № 050-13/і/207,null,Додатковою угодою внесено зміни до Додатку 1 до інвестиційного договору та встановлено доплату у зв'язку зі збільшенням ТЕП,https://kyivcity.gov.ua/biznes_ta_litsenzuvannia/investoru/diyalnist_investitsiyno_komisi/teksti_investitsiynikh_dogovoriv_ta_dodatkovikh_ugod/dodatkovi_ugodi_cerpen_2024/dodatkova_ugoda_vid_01082024__7_do_investitsiynogo_dogovoru_vid__27112019_050-13_i_207/
2019-050-13/і/207,050-13/і/207,8,2025-02-05,Додаткова угода,Додаткова угода № 8 до Інвестиційного договору № 050-13/і/207,null,Додатковою угодою внесено зміни до Додатку 1 до інвестиційного договору,https://kyivcity.gov.ua/biznes_ta_litsenzuvannia/investoru/diyalnist_investitsiyno_komisi/teksti_investitsiynikh_dogovoriv_ta_dodatkovikh_ugod/dodatkovi_ugodi_lyutiy_2025/dodatkova_ugoda_vid_05022025__8_do_investitsiynogo_dogovoru_vid_27112019__050-13_i_207/
2019-050-13/і/208,050-13/і/208,1,2020-02-13,Додаткова угода,Додаткова угода № 1 до Інвестиційного договору № 050-13/і/208,null,Додатковою угодою внесено зміни до Додатку 1 до інвестиційного договору,null
2019-050-13/і/208,050-13/і/208,2,2020-05-12,Додаткова угода,Додаткова угода № 2 до Інвестиційного договору № 050-13/і/208,null,Додатковою угодою замінено форму надання інформації (звіту) щодо стану реалізації інвестиційного проєкту,null
2019-050-13/і/208,050-13/і/208,3,2022-08-08,Додаткова угода,Додаткова угода № 3 до Інвестиційного договору № 050-13/і/208,null,Додатковою угодою внесено зміни до Додатку 1 до інвестиційного договору,null
