facility_id,osm_ref,category,subtype,name,operator,ownership,addr_street,addr_housenumber,grid_id,power_source_id,power_source_name,power_zone_id,power_connection_type,backup_power,backup_power_capacity_kw,dependency_confidence,dependency_notes,source
osm_node_11238386944,node/11238386944,healthcare,clinic,Isida Clinic,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11389555813,node/11389555813,healthcare,clinic,KinderKlinik,,,,,kyiv_grid_05_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_3578329051,node/3578329051,healthcare,clinic,Kyiv Clinic,Уро-про,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7629239755,node/7629239755,healthcare,clinic,LITA,,,Дніпровська набережна,28,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_13074063586,node/13074063586,healthcare,clinic,Materi,,,,,kyiv_grid_04_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_9012103176,node/9012103176,healthcare,clinic,MaxiMedical,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_13045803932,node/13045803932,healthcare,clinic,Med&Glad,,,,,kyiv_grid_04_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_1430976133,node/1430976133,healthcare,clinic,MedCity,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11316417372,node/11316417372,healthcare,clinic,Medeira,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11127166388,node/11127166388,healthcare,clinic,Medem,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11414759652,node/11414759652,healthcare,clinic,Medhelsi,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_12142460517,node/12142460517,healthcare,clinic,MediBloom,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4425549528,node/4425549528,healthcare,clinic,Medical Club,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7984946221,node/7984946221,healthcare,clinic,Medical Plaza,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4876207775,node/4876207775,healthcare,clinic,Medical Plaza,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_10816811901,node/10816811901,healthcare,clinic,Medical community,,,,,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10963440962,node/10963440962,healthcare,clinic,MedicalSpine,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_10957086241,node/10957086241,healthcare,clinic,Medicell,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_373776410,node/373776410,healthcare,clinic,Medicum,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3163369959,node/3163369959,healthcare,clinic,Medikom,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10891971837,node/10891971837,healthcare,clinic,Mirum,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_12064892867,node/12064892867,healthcare,clinic,Modus,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11177389393,node/11177389393,healthcare,clinic,MyDerm,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_6738764946,node/6738764946,healthcare,clinic,MyDerm,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_10694675524,node/10694675524,healthcare,clinic,New Clinic,,,Почайнинська вулиця,25/49,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4553667508,node/4553667508,healthcare,clinic,New life clinic,,,,,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_11873907723,node/11873907723,healthcare,clinic,Oksal.med,,,Богданівська вулиця,7Б,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_13828427299,node/13828427299,healthcare,clinic,Oxford Medical,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11968254829,node/11968254829,healthcare,clinic,Oxford Medical,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4269865472,node/4269865472,healthcare,clinic,Oxford Medical,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_555421665,way/555421665,healthcare,clinic,Oxford Medical,,,вулиця Олександра Кониського,32,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11195422331,node/11195422331,healthcare,clinic,Phlebos,,,бульвар Лесі Українки,7-Б,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7640466235,node/7640466235,healthcare,clinic,Planmeca 3D,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12031008980,node/12031008980,healthcare,clinic,Pulse,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_5625986676,node/5625986676,healthcare,clinic,R+,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_11131969463,node/11131969463,healthcare,clinic,R+,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_147541971,way/147541971,healthcare,clinic,Renesans Mental,Renesans Mental,,бульвар Лесі Українки,7-Б,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11039707150,node/11039707150,healthcare,clinic,ReproLife,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12416090900,node/12416090900,healthcare,clinic,Rhino Clinic,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_5272436021,node/5272436021,healthcare,clinic,Ridna,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10292699472,node/10292699472,healthcare,clinic,Rymarenko Medical Center,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11088921083,node/11088921083,healthcare,clinic,Sante,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10963576719,node/10963576719,healthcare,clinic,Sensavi,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_11078691166,node/11078691166,healthcare,clinic,Sfera,,,,,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11467678923,node/11467678923,healthcare,clinic,Shkiryak Clinic,,,,,kyiv_grid_06_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_10962931229,node/10962931229,healthcare,clinic,Singapore Medical Center,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12066612224,node/12066612224,healthcare,clinic,Singapore Medical Center,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_3328030626,node/3328030626,healthcare,clinic,Smart Medical Center,,,вулиця Левка Лукʼяненка,19,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_10075731772,node/10075731772,healthcare,clinic,Smart Medical Center,,,,,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_108147378,way/108147378,healthcare,clinic,Smart Medical Center,,,проспект Леоніда Каденюка,17-В,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_12327037572,node/12327037572,healthcare,clinic,Soltan,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11659542747,node/11659542747,healthcare,clinic,Tomoclinic,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_7154535409,node/7154535409,healthcare,clinic,UBL Clinic,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_10963310047,node/10963310047,healthcare,clinic,Universum Clinic,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_5307052349,node/5307052349,healthcare,clinic,Uniклініка,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4523354231,node/4523354231,healthcare,clinic,VERTEBRA,,,Оболонський проспект,29,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_6352289257,node/6352289257,healthcare,clinic,VIRTUS,,,Костянтинівська вулиця,57,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_4252491525,node/4252491525,healthcare,clinic,VIVA,,,,,kyiv_grid_04_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_11878995669,node/11878995669,healthcare,clinic,Vertebra,,,,,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_10074495317,node/10074495317,healthcare,clinic,Vertebra.ua,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4232310404,node/4232310404,healthcare,clinic,Victoria,,,Почайнинська вулиця,70,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_9508094518,node/9508094518,healthcare,clinic,Visiobud,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4436803800,node/4436803800,healthcare,clinic,Vita,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4745101002,node/4745101002,healthcare,clinic,Vita Medical,,,,,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_11216186924,node/11216186924,healthcare,clinic,Vitacell,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_13655343865,node/13655343865,healthcare,clinic,Viva,Viva,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11229765318,node/11229765318,healthcare,clinic,method.clinic,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_305912063,node/305912063,healthcare,clinic,st. Pantelejmon's,,,,,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_7222400984,node/7222400984,healthcare,clinic,Євромед,Євромед,,вулиця Ярослава Івашкевича,6/8-А,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7902333268,node/7902333268,healthcare,clinic,Європейський медичний центр,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4482041194,node/4482041194,healthcare,clinic,ІГР,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4403514964,node/4403514964,healthcare,clinic,Ібн Сіна +,,,Соляна вулиця,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3407729239,node/3407729239,healthcare,clinic,Ілая,,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_13898950938,node/13898950938,healthcare,clinic,Імпульс,,,,,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_3763340829,node/3763340829,healthcare,clinic,Інститут Клінічної Медицини,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_2901873951,node/2901873951,healthcare,clinic,Інститут вертебрології та реабілітації,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4587670688,node/4587670688,healthcare,clinic,Інститут вертебрології та реабілітації,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_348356088,way/348356088,healthcare,clinic,Інститут вертебрології і реабілітації,,,Срібнокільська вулиця,2а кб,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4492456740,node/4492456740,healthcare,clinic,Інститут планування сім'ї,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_11876782625,node/11876782625,healthcare,clinic,Інститут проблем терапії,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_305412262,node/305412262,healthcare,clinic,Інститут ядерної медицини та центр променевої діагностики,,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_3873260070,node/3873260070,healthcare,clinic,"АСМ ""Юлія""",,,Осіння вулиця,33,kyiv_grid_02_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_5614797023,node/5614797023,healthcare,clinic,Аванто,,,,,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_308489993,way/308489993,healthcare,clinic,Авіаційний медичний центр НАУ,НАУ,,Гарматна вулиця,47,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10706517369,node/10706517369,healthcare,clinic,Агапіт,,,,,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_5514733121,node/5514733121,healthcare,clinic,Агапіт,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1032944569,way/1032944569,healthcare,clinic,Адоніс,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4479097118,node/4479097118,healthcare,clinic,Академія здоров'я і краси,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_2583394862,node/2583394862,healthcare,clinic,Аксімед,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_2671752768,node/2671752768,healthcare,clinic,Аксімед,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_10292703437,node/10292703437,healthcare,clinic,Актив центр,,,,,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_8569018767,node/8569018767,healthcare,clinic,Альтернатива,,,,,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_2590739503,node/2590739503,healthcare,clinic,Альфа-Вита,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_9942500152,node/9942500152,healthcare,clinic,Амбулаторія,,,,,kyiv_grid_03_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_220533570,way/220533570,healthcare,clinic,Амбулаторія,,,Шкільна вулиця,,kyiv_grid_11_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_7921460428,node/7921460428,healthcare,clinic,Амбулаторія ЗПСМ,,,вулиця Панаса Мирного,4,kyiv_grid_05_01,,,,,,,,,OpenStreetMap Overpass API
osm_node_9005312400,node/9005312400,healthcare,clinic,Амбулаторія ЗПСМ №2,"КНП ""Вишнівська міська лікарня""",,Європейська вулиця,43,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4866556425,node/4866556425,healthcare,clinic,Амбулаторія загальної практики/сімейної медицини,Поліклініка №1 Печерського району,,,,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4549454817,node/4549454817,healthcare,clinic,Амбулаторія лікарів сімейної медицини,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4839497995,node/4839497995,healthcare,clinic,Амбулаторія лікарів сімейної медицини,,,,,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_5109849121,node/5109849121,healthcare,clinic,Амбулаторія сімейної медицини,,,,,kyiv_grid_01_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_3249487703,node/3249487703,healthcare,clinic,Амбулаторія сімейної медицини,,,,,kyiv_grid_04_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_3883725958,node/3883725958,healthcare,clinic,Амбулаторія сімейної медицини,Центр первинної медико-санітарної допомоги №3,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_7843883685,node/7843883685,healthcare,clinic,Амбулаторія сімейної медицини,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_6338141092,node/6338141092,healthcare,clinic,Амбулаторія сімейної медицини,,,Йорданська вулиця,2-Б,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_1585570512,node/1585570512,healthcare,clinic,Амбулаторія сімейної медицини,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_895243742,way/895243742,healthcare,clinic,Амбулаторія сімейної медицини №2 (поліклініка),ЦПМСД №3 Дніпровського району Києва,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_5871922906,node/5871922906,healthcare,clinic,Амбулаторія сімейної медицини №8,,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_891689332,way/891689332,healthcare,clinic,Амбулаторія № 4,,,,,kyiv_grid_00_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_6884773885,node/6884773885,healthcare,clinic,"Амбулаторія №10, КНП ""ЦПМСД №1"" Голосіївського району",,,Конча-Заспинська вулиця,11-А,kyiv_grid_06_01,,,,,,,,,OpenStreetMap Overpass API
osm_node_1658831807,node/1658831807,healthcare,clinic,Амбулаторія №2,Броварський Міський Центр Первинної Медико-Санітарної Допомоги,,бульвар Незалежності,12,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
